code,cpv_label,level
30121410,Télécopieurs,8
30121420,Émetteurs numériques,8
30121430,Duplicateurs numériques,8
30122100,Système d'impression offset numérique,8
30122200,Matériel d'impression offset numérique,8
30123100,Oblitérateurs automatiques,8
30123200,Distributeurs automatiques de billets de banque,8
30123300,Duplicateurs à stencil,8
30123400,Plieuses,8
30123500,Perforateurs,8
30123600,Machines à manipuler les pièces de monnaie,8
30123610,Machines à trier les pièces de monnaie,8
30123620,Machines à compter les pièces de monnaie,8
30123630,Machines de mise en rouleaux de pièces de monnaie,8
30124100,Unités de fusion,8
30124110,Huile pour unités de fusion,8
30124120,Chiffon de nettoyage pour l'unité de fusion,8
30124130,Lampes pour unité de fusion,8
30124140,Tampon de nettoyage de l'unité de fusion,8
30124150,Filtres de nettoyage de l'unité de fusion,8
30124200,Kits pour unité de fusion,8
30124300,Tambours pour machines de bureau,8
30124400,Cartouches d'agrafes,8
30124500,Accessoires de scanner,8
30124510,Endosseurs,8
30124520,Bac d'alimentation de documents pour scanner,8
30124530,Adaptateurs de transparents pour scanner,8
30125100,Cartouches de toner,8
30125110,Encre pour imprimantes laser/télécopieurs,8
30125120,Encre pour photocopieurs,8
30125130,"Encre pour centres de calcul, de recherche et de documentation",8
30131100,Plieuses de papier ou d'enveloppes,8
30131200,Machines à mettre sous enveloppe,8
30131300,Adressographes,8
30131400,Machines à affranchir,8
30131500,Machines à ouvrir le courrier,8
30131600,Machines à cacheter le courrier,8
30131700,Machines à oblitérer,8
30131800,Timbreuses,8
30132100,Matériel de tri du courrier,8
30132200,Machines à compter les billets de banque,8
30132300,Trieuses,8
30133100,Matériel pour envoi postal en nombre,8
30141100,Calculatrices de poche,8
30141200,Calculatrices de bureau,8
30141300,Calculatrices imprimantes,8
30141400,Machines à additionner,8
30142100,Machines comptables,8
30142200,Caisses enregistreuses,8
30144100,Affranchisseuses,8
30144200,Distributeurs automatiques de tickets,8
30144300,Machines de comptage des véhicules,8
30144400,Péage automatique,8
30145100,Rouleaux pour machines à calculer,8
30163100,Cartes pour l'achat de carburant,8
30191100,Équipement de classement,8
30191110,Carrousels à cartes,8
30191120,Porte-revues,8
30191130,Presse-papiers,8
30191140,Accessoires d'identification personnelle,8
30191200,Rétroprojecteurs,8
30191400,Déchiqueteuses,8
30192100,Effaceurs,8
30192110,Produits d'encrage,8
30192111,Tampons encreurs,8
30192112,Encre pour machines d'impression,8
30192113,Cartouches d'encre,8
30192121,Stylos à bille,8
30192122,Stylos à encre,8
30192123,Feutres,8
30192124,Stylos-feutres,8
30192125,Marqueurs,8
30192126,Stylos techniques,8
30192127,Porte-plumes,8
30192130,Crayons,8
30192131,Porte-mines,8
30192132,Mines de crayon de rechange,8
30192133,Taille-crayons,8
30192134,Porte-crayons,8
30192150,Timbres dateurs,8
30192151,Tampons à cacheter,8
30192152,Tampons numéroteurs,8
30192153,Tampons avec texte,8
30192154,Recharges pour tampons à timbrer,8
30192155,Porte-tampons de bureau,8
30192160,Correcteurs,8
30192170,Tableaux d'affichage,8
30192200,Mètres-rubans,8
30192300,Rubans encreurs,8
30192310,Rubans pour machines à écrire,8
30192320,Rubans pour imprimantes,8
30192330,Rubans et rouleaux pour calculatrices,8
30192340,Rubans pour télécopieurs,8
30192350,Rubans pour caisses enregistreuses,8
30192400,Fournitures pour reprographie,8
30192500,Transparents pour rétroprojecteurs,8
30192600,Planches à dessin,8
30192700,Papeterie,8
30192800,Étiquettes autocollantes,8
30192900,Outils de correction,8
30192910,Film ou ruban correcteur,8
30192920,Liquide correcteur,8
30192930,Stylos correcteurs,8
30192940,Recharges de stylos correcteurs,8
30192950,Effaceurs électriques,8
30193100,Organisateurs de tiroirs,8
30193200,Plateaux ou organisateurs pour bureau,8
30193300,Classeurs à dossiers suspendus,8
30193400,Serre-livres,8
30193500,Présentoir d'imprimés,8
30193600,Supports pour agendas ou calendriers,8
30193700,Boîte de rangement de dossiers,8
30193800,Supports de feuillets pour prise de message,8
30193900,Porte-copies,8
30194100,Pistolets à dessin,8
30194200,"Pastilles, bandes et films à dessin",8
30194210,Pastilles ou bandes à dessin,8
30194220,Films à dessin,8
30194300,"Kits, ensembles et papiers à dessin",8
30194310,Kits ou ensembles à dessin,8
30194320,Papiers à dessin,8
30194400,Protections de table à dessin,8
30194500,Trace-lettres,8
30194600,Rapporteurs d'angles,8
30194700,Normographes,8
30194800,Équerres en T et triangles,8
30194810,Équerres en T,8
30194820,Triangles,8
30194900,Rabats de protection de plans de travail,8
30195100,Plannings muraux ou accessoires,8
30195200,Tableaux-copieurs électroniques ou accessoires,8
30195300,Fournitures de bureau ou accessoires,8
30195400,Tableaux effaçables à sec ou accessoires,8
30195500,Tableaux ou accessoires,8
30195600,Tableaux d'affichage ou accessoires,8
30195700,Kits de nettoyage de tableaux ou accessoires,8
30195800,Supports ou rails d'accrochage,8
30195900,Tableaux blancs et tableaux magnétiques,8
30195910,Tableaux blancs,8
30195911,Accessoires pour tableaux blancs,8
30195912,Présentoirs pour tableaux blancs,8
30195913,Présentoirs pour tableaux à feuilles mobiles,8
30195920,Tableaux magnétiques,8
30195921,Effaceurs pour tableaux magnétiques,8
30196100,Plannings de réunions,8
30196200,Carnets de rendez-vous ou recharges,8
30196300,Boîtes à suggestions,8
30197100,"Agrafes, pointes, punaises",8
30197110,Agrafes,8
30197120,Pointes,8
30197130,Punaises,8
30197200,Classeurs à anneaux et trombones,8
30197210,Classeurs à anneaux,8
30197220,Trombones à papier,8
30197221,Sébiles à trombones,8
30197300,"Ouvre-lettres, agrafeuses et perforateurs à trous",8
30197310,Ouvre-lettres,8
30197320,Agrafeuses,8
30197321,Dégrafeuses,8
30197330,Perforateurs à trous,8
30197400,Éponge à humecter les timbres,8
30197500,Cire à cacheter,8
30197510,Accessoires pour cire à cacheter,8
30197600,Papier et carton traités,8
30197610,Papier et carton assemblés,8
30197620,Papier à écrire,8
30197621,Bloc de feuilles pour tableaux à feuilles mobiles,8
30197630,Papier d'impression,8
30197640,Papier autocopiant ou autre papier à copies,8
30197641,Papier thermographique,8
30197642,Papier pour photocopie et papier pour xérographie,8
30197643,Papier pour photocopie,8
30197644,Papier pour xérographie,8
30197645,Carte pour impression,8
30198100,Machines à sous,8
30199100,"Papier carbone, papier autocopiant, papier stencil et papier non carboné",8
30199110,Papier carbone,8
30199120,Papier autocopiant,8
30199130,Papier non carboné,8
30199140,Papier stencil,8
30199200,"Enveloppes, cartes-lettres et cartes postales non illustrées",8
30199210,Cartes-lettres,8
30199220,Cartes postales non illustrées,8
30199230,Enveloppes,8
30199240,Kit d'expédition de courrier,8
30199300,Papier estampé ou perforé,8
30199310,Papier d'impression estampé ou perforé,8
30199320,Papier à lettres estampé ou perforé,8
30199330,Papier en continu pour imprimantes d'ordinateurs,8
30199340,Formulaires en continu,8
30199400,Papier gommé ou adhésif,8
30199410,Papier autocollant,8
30199500,"Boîtes-classeurs, classe-lettres, boîtes de rangement et articles similaires",8
30199600,Intercalaires de papeterie,8
30199700,"Articles de papeterie imprimés, excepté les formulaires",8
30199710,Enveloppes imprimées,8
30199711,Enveloppes à fenêtre imprimées,8
30199712,Enveloppes sans fenêtre imprimées,8
30199713,Enveloppes pour radiographies imprimées,8
30199720,Papier à lettres,8
30199730,Cartes de visite,8
30199731,Porte-cartes professionnelles,8
30199740,Papillons,8
30199750,Coupons,8
30199760,Étiquettes,8
30199761,Étiquettes à codes-barres,8
30199762,Étiquettes pour bagages,8
30199763,Etiquettes antivol,8
30199770,Chèques-repas,8
30199780,Sous-main,8
30199790,Tableaux horaires,8
30199791,Emplois du temps muraux,8
30199792,Calendriers,8
30199793,Supports d'agendas,8
30211100,Superordinateur,8
30211200,Matériel pour unité centrale,8
30211300,Plates-formes informatiques,8
30211400,Configurations informatiques,8
30211500,Unité centrale de traitement (CPU),8
30212100,Unités centrales pour mini-ordinateurs,8
30213100,Ordinateurs portables,8
30213200,Ordinateur tablette,8
30213300,Ordinateur de bureau,8
30213400,Unités centrales pour ordinateurs personnels,8
30213500,Ordinateurs de poche,8
30215100,Unités centrales pour micro-ordinateurs,8
30216100,Lecteurs optiques,8
30216110,Scanners informatiques,8
30216120,Matériel de reconnaissance optique de caractères,8
30216130,Lecteurs de codes-barres,8
30216200,Lecteurs de cartes magnétiques,8
30216300,Lecteurs de cartes perforées,8
30231100,Terminaux informatiques,8
30231200,Consoles,8
30231300,Écrans de visualisation,8
30231310,Écrans plats,8
30231320,Moniteurs à écran tactile,8
30232100,Imprimantes et traceurs,8
30232110,Imprimantes laser,8
30232120,Imprimantes matricielles,8
30232130,Imprimantes graphiques couleur,8
30232140,Traceurs,8
30232150,Imprimantes à jet d'encre,8
30232600,Codeurs,8
30232700,Unité centrale de commande,8
30233100,Unités de mémoire,8
30233110,Unités de mémoire à carte magnétique,8
30233120,Unités de mémoire à bande magnétique,8
30233130,Unités de mémoire à disque magnétique,8
30233131,Unités de disques souples,8
30233132,Unités de disque dur,8
30233140,Unités de mémoire à accès sélectif (MAS),8
30233141,Matrice redondante de disques indépendants (RAID),8
30233150,Unités de disque optique,8
30233151,Lecteur et/ou graveur de CD,8
30233152,Lecteur et/ou graveur de DVD,8
30233153,Lecteur et/ou graveur de CD et de DVD,8
30233160,Dérouleurs en continu,8
30233161,Matériel de manipulation de cassettes,8
30233170,Carrousels,8
30233180,Dispositifs de stockage à mémoire flash,8
30233190,Contrôleur de disques,8
30233300,Lecteurs de cartes à puce,8
30233310,Lecteurs d'empreintes digitales,8
30233320,Lecteurs combinés de cartes à puces et d'empreintes digitales,8
30234100,Disque magnétique,8
30234200,Disques optiques,8
30234300,Disques compacts (CD),8
30234400,Disques numériques polyvalents (DVD),8
30234500,Supports de stockage à mémoire,8
30234600,Mémoire flash,8
30234700,Bandes magnétiques,8
30236100,Matériel d'extension de mémoire,8
30236110,Mémoire vive (RAM),8
30236111,Mémoire vive dynamique (DRAM),8
30236112,Mémoire vive statique (SRAM),8
30236113,Mémoire vive dynamique synchrone (SDRAM),8
30236114,Mémoire vive dynamique en bus (RDRAM),8
30236115,Mémoire vive graphique synchrone (SGRAM),8
30236120,Mémoire morte (ROM),8
30236121,Mémoire morte programmable (PROM),8
30236122,Mémoire morte reprogrammable (EPROM),8
30236123,Mémoire morte reprogrammable électroniquement (EEPROM),8
30236200,Matériel de traitement de données,8
30237100,Parties et pièces d'ordinateurs,8
30237110,Interfaces de réseau,8
30237120,Bornes d'entrée,8
30237121,Ports infrarouges de série,8
30237130,Cartes informatiques,8
30237131,Cartes électroniques,8
30237132,Bus série universel (USB),8
30237133,Adaptateurs et interfaces PCMCIA (Personal Computer Memory Card International Association),8
30237134,Cartes accélératrices graphiques,8
30237135,Cartes d'interface réseau,8
30237136,Cartes audio,8
30237140,Cartes mères,8
30237200,Accessoires informatiques,8
30237210,Écrans antireflet,8
30237220,Tapis de souris,8
30237230,Caches,8
30237240,Caméra web,8
30237250,Accessoires de nettoyage pour ordinateur,8
30237251,Kits de nettoyage pour ordinateur,8
30237252,Aspirateurs pneumatiques pressurisés,8
30237253,Housses pour matériel informatique,8
30237260,Arbres de montage mural pour moniteurs,8
30237270,Mallettes de transport d'ordinateur portable,8
30237280,Accessoires d'alimentation,8
30237290,Appuie-poignets pour clavier,8
30237295,Protège-claviers,8
30237300,Fournitures informatiques,8
30237310,Cartouches de polices de caractères pour imprimantes,8
30237320,Disquettes,8
30237330,Cartouches de bandes audionumériques (DAT),8
30237340,Cartouches de bandes linéaires numériques (DLT),8
30237350,Chargeurs de données,8
30237360,Cartouches de bandes linéaires ouvertes (LTO),8
30237370,Cartouches d'enregistrement,8
30237380,CD-ROM,8
30237400,Accessoires de saisie de données,8
30237410,Souris d'ordinateur,8
30237420,Manches à balai,8
30237430,Photostyles,8
30237440,Boules de commande,8
30237450,Tablettes graphiques,8
30237460,Claviers d'ordinateurs,8
30237461,Claviers programmables,8
30237470,Claviers braille,8
30237475,Capteurs électriques,8
30237480,Unités d'entrée,8
31121100,Groupes électrogènes à moteur à allumage par compression,8
31121110,Convertisseurs,8
31121111,Convertisseurs électriques rotatifs,8
31121200,Groupes électrogènes à moteurs à allumage par étincelle,8
31121300,Aérogénérateurs,8
31121310,Éoliennes,8
31121320,Turbines éoliennes,8
31121330,Générateurs à turbines éoliennes,8
31121331,Rotors de turbine,8
31121340,Ferme éolienne,8
31122100,Piles à combustible,8
31124100,Générateurs à turbines,8
31124200,Appareils de commande de générateurs à turbines,8
31131100,Actionneurs,8
31131200,Anodes,8
31158100,Chargeurs de batterie,8
31158200,Compresseur d'alimentation,8
31158300,Turbocompresseur,8
31161100,Systèmes d'excitation,8
31161200,Systèmes de refroidissement de gaz,8
31161300,Rotors de générateurs,8
31161400,Systèmes d'eau primaire,8
31161500,Systèmes d'huile d'étanchéité,8
31161600,Systèmes d'eau de refroidissement de stators,8
31161700,Pièces de générateurs de vapeur,8
31161800,Pièces pour générateurs de gaz,8
31161900,Systèmes de réglage de tension,8
31162100,Pièces de condenseurs,8
31211100,Tableaux de commande électriques,8
31211110,Tableaux de contrôle,8
31211200,Boîtes à fusibles,8
31211300,Fusibles,8
31211310,Coupe-circuits,8
31211320,Blocs à fusibles,8
31211330,Fils fusibles,8
31211340,Douilles de fusibles,8
31212100,Disjoncteurs suspendus,8
31212200,Testeurs de circuits,8
31212300,Coupe-circuits magnétiques,8
31212400,Coupe-circuits miniatures,8
31213100,Boîtes de distribution,8
31213200,Transformateurs de distribution,8
31213300,Boîtiers de distribution par câble,8
31213400,Système de distribution,8
31214100,Interrupteurs,8
31214110,Sectionneurs,8
31214120,Interrupteur de mise à la terre,8
31214130,Interrupteurs de sécurité,8
31214140,Commandes d'intensité d'éclairage,8
31214150,Interrupteurs à tambour,8
31214160,Interrupteurs à pression,8
31214170,Interrupteurs à lÉvier,8
31214180,Interrupteurs à glissière,8
31214190,Interrupteurs de fin de course,8
31214200,Déconnecteur,8
31214300,Appareillage de commutation pour l'extérieur,8
31214400,Sectionneur à fusible,8
31214500,Tableaux électriques,8
31214510,Tableaux de distribution,8
31214520,Tableau moyenne tension,8
31216100,Équipement de protection contre la foudre,8
31216200,Paratonnerre,8
31221100,Relais de puissance,8
31221200,Relais polyvalents,8
31221300,Relais à douille,8
31221400,Relais à tension alternative,8
31221500,Relais au mercure,8
31221600,Relais retardés,8
31221700,Relais de surcharge,8
31224100,Fiches et prises de courant,8
31224200,Connecteurs coaxiaux,8
31224300,Boîtes de raccordement,8
31224400,Câbles de connexion,8
31224500,Bornes,8
31224600,Atténuateurs,8
31224700,Boîtes de jonction,8
31224800,Kits de raccordement de câbles,8
31224810,Câbles prolongateurs,8
31321100,Lignes électriques aériennes,8
31321200,Câble basse et moyenne tension,8
31321210,Câble basse tension,8
31321220,Câble moyenne tension,8
31321300,Câble haute tension,8
31321400,Câble subaquatique,8
31321500,Câble sous-marin,8
31321600,Câble blindé,8
31321700,Câble de signalisation,8
31512100,"Ampoules halogène, linéaires",8
31512200,"Ampoules halogène, bicontact",8
31512300,"Ampoules halogène, dichroïques",8
31518100,Projecteurs,8
31518200,Matériel d'éclairage de secours,8
31518210,Lampes-tempête,8
31518220,Bâton lumineux,8
31518300,Luminaires de toiture,8
31518500,Lampes à vapeur de mercure,8
31518600,Projecteurs orientables,8
31519100,Lampes à incandescence,8
31519200,Lampes au néon,8
31521100,Lampes de bureau,8
31521200,Lampadaires,8
31521300,Lampes électriques portatives,8
31521310,Avertisseurs lumineux,8
31521320,Torches,8
31521330,Lampes électriques portatives rechargeables,8
31523100,Enseignes au néon,8
31523200,Panneaux à messages permanents,8
31523300,Plaques indicatrices lumineuses,8
31524100,Appareils d'éclairage à fixer au plafond,8
31524110,Scialytiques,8
31524120,Plafonniers,8
31524200,Accessoires d'appliques murales,8
31524210,Appliques murales,8
31527200,Éclairage extérieur,8
31527210,Lanternes,8
31527260,Systèmes d'éclairage,8
31527270,Éclairage de quai,8
31527300,Éclairage domestique,8
31527400,Eclairages sous-marin,8
31531100,Tubes d'éclairage,8
31532100,Lampes à tube,8
31532110,Lampes à tube fluorescent,8
31532120,Lampes à tube fluorescent compactes,8
31532200,Lampes annulaires,8
31532210,Lampes annulaires fluorescentes,8
31532300,Lampes globe,8
31532310,Lampes globe fluorescentes compactes,8
31532400,Douilles de lampes,8
31532500,Interrupteurs de lampes,8
31532510,Interrupteurs de lampes fluorescentes,8
31532600,Bobines de réactance de lampes,8
31532610,Bobines de réactance de lampes fluorescentes,8
31532700,Écran protecteur de lampe,8
